scientificName,decimalLatitude,decimalLongitude,eventDate,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,basisOfRecord,sst_mean,salinity_mean,depth_m,presence
Saccharina angustata,41.781545,141.156369,1989/1991,,,,HumanObservation,12.438323487163233,33.22517873122149,,1
Saccharina angustata,41.78274,141.151435,1989/1991,,,,HumanObservation,12.438323487163233,33.22517873122149,,1
Sargassum,41.779849,141.143635,1989/1991,,,,HumanObservation,12.631152998452675,33.253004352689935,,1
Saccharina angustata,41.782704,141.143926,1989/1991,,,,HumanObservation,12.631152998452675,33.253004352689935,,1
Eisenia bicyclis,41.779825,141.136768,1989/1991,,,,HumanObservation,12.631152998452675,33.253004352689935,,1
Saccharina angustata,41.782555,141.133454,1989/1991,,,,HumanObservation,12.631152998452675,33.253004352689935,,1
Saccharina japonica var. japonica,41.787539,141.12824,1989/1991,,,,HumanObservation,12.631152998452675,33.253004352689935,,1
Saccharina angustata,41.787594,141.123023,1989/1991,,,,HumanObservation,12.631152998452675,33.253004352689935,,1
Costaria costata,41.787594,141.123023,1989/1991,,,,HumanObservation,12.631152998452675,33.253004352689935,,1
Saccharina angustata,41.786958,141.11616,1989/1991,,,,HumanObservation,12.631152998452675,33.253004352689935,,1
Sargassum fulvellum,41.786958,141.11616,1989/1991,,,,HumanObservation,12.631152998452675,33.253004352689935,,1
Saccharina japonica var. japonica,41.746009,141.079037,1989/1991,,,,HumanObservation,14.205919892232677,33.59636455370649,,1
Sargassum fulvellum,41.746009,141.079037,1989/1991,,,,HumanObservation,14.205919892232677,33.59636455370649,,1
Saccharina japonica var. japonica,41.74271,141.079873,1989/1991,,,,HumanObservation,14.205919892232677,33.59636455370649,,1
Saccharina japonica var. japonica,41.740314,141.073032,1989/1991,,,,HumanObservation,14.205919892232677,33.59636455370649,,1
Saccharina japonica var. japonica,41.738172,141.072425,1989/1991,,,,HumanObservation,14.205919892232677,33.59636455370649,,1
Saccharina japonica var. japonica,41.735292,141.062525,1989/1991,,,,HumanObservation,14.205919892232677,33.59636455370649,,1
Saccharina japonica var. japonica,41.737152,141.061311,1989/1991,,,,HumanObservation,14.205919892232677,33.59636455370649,,1
Saccharina japonica var. japonica,41.730518,141.052684,1989/1991,,,,HumanObservation,14.205919892232677,33.59636455370649,,1
Saccharina japonica var. japonica,41.728185,141.054429,1989/1991,,,,HumanObservation,14.205919892232677,33.59636455370649,,1
Sargassum fulvellum,41.743307,140.897219,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Sargassum,41.743307,140.897219,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Sargassum fulvellum,41.744445,140.891525,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Sargassum,41.744445,140.891525,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Sargassum fulvellum,41.746688,140.896439,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Undaria pinnatifida f. pinnatifida,41.746688,140.896439,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Undaria pinnatifida f. pinnatifida,41.748626,140.89109,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Eisenia bicyclis,41.743509,140.883597,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Sargassum fulvellum,41.743509,140.883597,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Sargassum,41.743509,140.883597,1989/1991,,,,HumanObservation,15.19460680838674,33.81291148062565,,1
Sargassum fulvellum,41.747854,140.724011,1989/1991,,,,HumanObservation,14.982601962710168,33.81073381258883,,1
Undaria pinnatifida f. pinnatifida,41.747854,140.724011,1989/1991,,,,HumanObservation,14.982601962710168,33.81073381258883,,1
Sargassum,41.747854,140.724011,1989/1991,,,,HumanObservation,14.982601962710168,33.81073381258883,,1
Eisenia bicyclis,41.752234,140.69421,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Sargassum fulvellum,41.752234,140.69421,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Undaria pinnatifida f. pinnatifida,41.752234,140.69421,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Eisenia bicyclis,41.75805,140.691065,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Sargassum fulvellum,41.75805,140.691065,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Undaria pinnatifida f. pinnatifida,41.75805,140.691065,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Sargassum fulvellum,41.766021,140.691875,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Undaria pinnatifida f. pinnatifida,41.766021,140.691875,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Sargassum,41.766021,140.691875,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Sargassum,41.766021,140.691875,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Sargassum fulvellum,41.770595,140.696111,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Undaria pinnatifida f. pinnatifida,41.770595,140.696111,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Sargassum,41.770595,140.696111,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Sargassum,41.770595,140.696111,1989/1991,,,,HumanObservation,14.79526636194816,33.81947113451368,,1
Sargassum fusiforme,41.698496,140.507235,1989/1991,,,,HumanObservation,14.449883274797829,33.850444363657076,,1
Sargassum fusiforme,41.698242,140.491037,1989/1991,,,,HumanObservation,14.427860689223037,33.8507476205089,,1
Sargassum fulvellum,41.697322,140.489078,1989/1991,,,,HumanObservation,14.427860689223037,33.8507476205089,,1
Sargassum fulvellum,41.695339,140.47373,1989/1991,,,,HumanObservation,14.427860689223037,33.8507476205089,,1
Sargassum,41.69319,140.455482,1989/1991,,,,HumanObservation,14.427860689223037,33.8507476205089,,1
Sargassum,41.545668,140.435887,1989/1991,,,,HumanObservation,14.430079747440947,33.851232836933846,,1
Sargassum,41.53873,140.431069,1989/1991,,,,HumanObservation,14.430079747440947,33.851232836933846,,1
Sargassum,41.532884,140.424668,1989/1991,,,,HumanObservation,14.430079747440947,33.851232836933846,,1
Undaria pinnatifida f. pinnatifida,41.534507,140.425017,1989/1991,,,,HumanObservation,14.430079747440947,33.851232836933846,,1
Sargassum,41.534507,140.425017,1989/1991,,,,HumanObservation,14.430079747440947,33.851232836933846,,1
Undaria pinnatifida f. pinnatifida,41.525011,140.419822,1989/1991,,,,HumanObservation,14.430079747440947,33.851232836933846,,1
Sargassum,41.521138,140.414214,1989/1991,,,,HumanObservation,14.430079747440947,33.851232836933846,,1
Undaria pinnatifida f. pinnatifida,41.518963,140.410433,1989/1991,,,,HumanObservation,14.430079747440947,33.851232836933846,,1
Sargassum,41.518963,140.410433,1989/1991,,,,HumanObservation,14.430079747440947,33.851232836933846,,1
Undaria pinnatifida f. pinnatifida,41.498604,140.326689,1989/1991,,,,HumanObservation,14.473516672293156,33.846450395192,,1
Undaria pinnatifida f. pinnatifida,41.489919,140.305407,1989/1991,,,,HumanObservation,14.473516672293156,33.846450395192,,1
Undaria pinnatifida f. pinnatifida,41.484536,140.279126,1989/1991,,,,HumanObservation,14.590762406517552,33.84822003507644,,1
Sargassum,41.484536,140.279126,1989/1991,,,,HumanObservation,14.590762406517552,33.84822003507644,,1
Undaria pinnatifida f. pinnatifida,41.468174,140.258024,1989/1991,,,,HumanObservation,14.590762406517552,33.84822003507644,,1
Sargassum,41.468174,140.258024,1989/1991,,,,HumanObservation,14.590762406517552,33.84822003507644,,1
Undaria pinnatifida f. pinnatifida,41.449281,140.241227,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Sargassum,41.449281,140.241227,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Undaria pinnatifida f. pinnatifida,41.441396,140.238366,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Sargassum,41.441396,140.238366,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Undaria pinnatifida f. pinnatifida,41.43244,140.229571,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Undaria pinnatifida f. pinnatifida,41.424191,140.224154,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Undaria pinnatifida f. pinnatifida,41.415373,140.21968,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Sargassum,41.415373,140.21968,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Undaria pinnatifida f. pinnatifida,41.406499,140.213545,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Sargassum,41.406499,140.213545,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Saccharina japonica var. religiosa,41.402432,140.204545,1989/1991,,,,HumanObservation,14.68919112189901,33.85391369211591,,1
Saccharina japonica var. religiosa,41.398427,140.190173,1989/1991,,,,HumanObservation,15.301438173950489,33.81085877539994,,1
Saccharina japonica var. religiosa,41.424801,140.149425,1989/1991,,,,HumanObservation,14.755709035367472,33.85498019570498,,1
Sargassum,41.426148,140.140302,1989/1991,,,,HumanObservation,14.755709035367472,33.85498019570498,,1
Undaria pinnatifida f. pinnatifida,41.427198,140.135028,1989/1991,,,,HumanObservation,14.755709035367472,33.85498019570498,,1
Undaria pinnatifida f. pinnatifida,41.427473,140.131103,1989/1991,,,,HumanObservation,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.424009,140.109495,1989/1991,,,,HumanObservation,14.755709035367472,33.85498019570498,,1
Undaria pinnatifida f. pinnatifida,41.42562,140.107201,1989/1991,,,,HumanObservation,14.755709035367472,33.85498019570498,,1
Saccharina japonica var. religiosa,41.447044,140.038787,1989/1991,,,,HumanObservation,14.335101880881698,33.86212392687479,,1
Undaria pinnatifida f. pinnatifida,41.447044,140.038787,1989/1991,,,,HumanObservation,14.335101880881698,33.86212392687479,,1
Saccharina japonica var. religiosa,41.457174,140.030999,1989/1991,,,,HumanObservation,14.053954559419472,33.86837035322505,,1
Saccharina japonica var. religiosa,41.464966,140.026586,1989/1991,,,,HumanObservation,14.053954559419472,33.86837035322505,,1
Saccharina japonica var. religiosa,41.474159,140.026287,1989/1991,,,,HumanObservation,14.053954559419472,33.86837035322505,,1
Saccharina japonica var. religiosa,41.480191,140.024509,1989/1991,,,,HumanObservation,14.053954559419472,33.86837035322505,,1
Undaria pinnatifida f. pinnatifida,41.480191,140.024509,1989/1991,,,,HumanObservation,14.053954559419472,33.86837035322505,,1
Saccharina japonica var. religiosa,41.487934,140.015766,1989/1991,,,,HumanObservation,14.053954559419472,33.86837035322505,,1
Undaria pinnatifida f. pinnatifida,41.542157,139.989593,1989/1991,,,,HumanObservation,13.974957637288728,33.87091909660969,,1
Saccharina japonica var. religiosa,41.556202,139.984236,1989/1991,,,,HumanObservation,13.788797829182162,33.86882989232945,,1
Undaria pinnatifida f. pinnatifida,41.556202,139.984236,1989/1991,,,,HumanObservation,13.788797829182162,33.86882989232945,,1
Saccharina japonica var. religiosa,41.567565,139.984323,1989/1991,,,,HumanObservation,13.788797829182162,33.86882989232945,,1
Undaria pinnatifida f. pinnatifida,41.567565,139.984323,1989/1991,,,,HumanObservation,13.788797829182162,33.86882989232945,,1
Saccharina japonica var. religiosa,41.57427,139.983644,1989/1991,,,,HumanObservation,13.788797829182162,33.86882989232945,,1
Saccharina japonica var. religiosa,41.586349,139.980649,1989/1991,,,,HumanObservation,13.788797829182162,33.86882989232945,,1
Sargassum,41.592689,139.981808,1989/1991,,,,HumanObservation,13.788797829182162,33.86882989232945,,1
Saccharina japonica var. religiosa,41.595518,139.982207,1989/1991,,,,HumanObservation,13.788797829182162,33.86882989232945,,1
Saccharina japonica var. religiosa,41.61474,139.984618,1989/1991,,,,HumanObservation,13.779598815411,33.86687434840414,,1
Undaria pinnatifida f. pinnatifida,41.61474,139.984618,1989/1991,,,,HumanObservation,13.779598815411,33.86687434840414,,1
Saccharina japonica var. religiosa,41.623232,139.989375,1989/1991,,,,HumanObservation,13.779598815411,33.86687434840414,,1
Undaria pinnatifida f. pinnatifida,41.623232,139.989375,1989/1991,,,,HumanObservation,13.779598815411,33.86687434840414,,1
Undaria pinnatifida f. pinnatifida,41.636042,139.992927,1989/1991,,,,HumanObservation,13.779598815411,33.86687434840414,,1
Undaria pinnatifida f. pinnatifida,41.649336,139.996681,1989/1991,,,,HumanObservation,13.779598815411,33.86687434840414,,1
Sargassum,41.649336,139.996681,1989/1991,,,,HumanObservation,13.779598815411,33.86687434840414,,1
Undaria pinnatifida f. pinnatifida,41.716743,140.030086,1989/1991,,,,HumanObservation,13.641960916010348,33.85650990055233,,1
Sargassum,41.716743,140.030086,1989/1991,,,,HumanObservation,13.641960916010348,33.85650990055233,,1
Sargassum,41.716743,140.030086,1989/1991,,,,HumanObservation,13.641960916010348,33.85650990055233,,1
Undaria pinnatifida f. pinnatifida,41.807225,140.084334,1989/1991,,,,HumanObservation,13.352415093166162,33.842706193038254,,1
Undaria pinnatifida f. pinnatifida,41.850758,140.12022,1989/1991,,,,HumanObservation,13.275470054804403,33.835921160067436,,1
Undaria pinnatifida f. pinnatifida,41.862243,140.120348,1989/1991,,,,HumanObservation,13.275470054804403,33.835921160067436,,1
Sargassum,41.862243,140.120348,1989/1991,,,,HumanObservation,13.275470054804403,33.835921160067436,,1
Undaria pinnatifida f. pinnatifida,41.867333,140.113297,1989/1991,,,,HumanObservation,13.275470054804403,33.835921160067436,,1
Sargassum,41.867333,140.113297,1989/1991,,,,HumanObservation,13.275470054804403,33.835921160067436,,1
Undaria pinnatifida f. pinnatifida,41.881492,140.13217,1989/1991,,,,HumanObservation,13.275470054804403,33.835921160067436,,1
Sargassum,41.881492,140.13217,1989/1991,,,,HumanObservation,13.275470054804403,33.835921160067436,,1
Sargassum,41.881492,140.13217,1989/1991,,,,HumanObservation,13.275470054804403,33.835921160067436,,1
Undaria pinnatifida f. pinnatifida,41.899865,140.135678,1989/1991,,,,HumanObservation,13.275470054804403,33.835921160067436,,1
Undaria pinnatifida f. pinnatifida,41.91556,140.135216,1989/1991,,,,HumanObservation,13.24927667872731,33.83288992729161,,1
Sargassum,41.91556,140.135216,1989/1991,,,,HumanObservation,13.24927667872731,33.83288992729161,,1
Undaria pinnatifida f. pinnatifida,41.940374,140.13172,1989/1991,,,,HumanObservation,13.24927667872731,33.83288992729161,,1
Sargassum,41.940374,140.13172,1989/1991,,,,HumanObservation,13.24927667872731,33.83288992729161,,1
Sargassum,41.940374,140.13172,1989/1991,,,,HumanObservation,13.24927667872731,33.83288992729161,,1
Undaria pinnatifida f. pinnatifida,41.963505,140.123835,1989/1991,,,,HumanObservation,13.25034073088298,33.828655292272764,,1
Sargassum,41.963505,140.123835,1989/1991,,,,HumanObservation,13.25034073088298,33.828655292272764,,1
Sargassum,41.963505,140.123835,1989/1991,,,,HumanObservation,13.25034073088298,33.828655292272764,,1
Undaria pinnatifida f. pinnatifida,41.983574,140.12108,1989/1991,,,,HumanObservation,13.25034073088298,33.828655292272764,,1
Sargassum,41.983574,140.12108,1989/1991,,,,HumanObservation,13.25034073088298,33.828655292272764,,1
Undaria pinnatifida f. pinnatifida,41.99953,140.11528,1989/1991,,,,HumanObservation,13.25034073088298,33.828655292272764,,1
Sargassum,41.99953,140.11528,1989/1991,,,,HumanObservation,13.25034073088298,33.828655292272764,,1
Undaria pinnatifida f. pinnatifida,42.027513,140.092502,1989/1991,,,,HumanObservation,13.272456182678331,33.83282948763321,,1
Sargassum,42.027513,140.092502,1989/1991,,,,HumanObservation,13.272456182678331,33.83282948763321,,1
Sargassum,42.027513,140.092502,1989/1991,,,,HumanObservation,13.272456182678331,33.83282948763321,,1
Undaria pinnatifida f. pinnatifida,42.040425,140.081956,1989/1991,,,,HumanObservation,13.272456182678331,33.83282948763321,,1
Sargassum,42.040425,140.081956,1989/1991,,,,HumanObservation,13.272456182678331,33.83282948763321,,1
Sargassum,42.219357,139.554516,1989/1991,,,,HumanObservation,13.386118694385535,33.86863293404596,,1
Sargassum,42.20939,139.551504,1989/1991,,,,HumanObservation,13.386118694385535,33.86863293404596,,1
Sargassum,42.20939,139.551504,1989/1991,,,,HumanObservation,13.386118694385535,33.86863293404596,,1
Undaria pinnatifida f. pinnatifida,42.167312,139.517784,1989/1991,,,,HumanObservation,13.474218336443036,33.8753123169924,,1
Sargassum,42.167312,139.517784,1989/1991,,,,HumanObservation,13.474218336443036,33.8753123169924,,1
Undaria pinnatifida f. pinnatifida,42.152175,139.521349,1989/1991,,,,HumanObservation,13.474218336443036,33.8753123169924,,1
Sargassum,42.152175,139.521349,1989/1991,,,,HumanObservation,13.474218336443036,33.8753123169924,,1
Undaria pinnatifida f. pinnatifida,42.142351,139.518856,1989/1991,,,,HumanObservation,13.503537147145662,33.874537904275996,,1
Undaria pinnatifida f. pinnatifida,42.133868,139.518944,1989/1991,,,,HumanObservation,13.503537147145662,33.874537904275996,,1
