scientificName,decimalLatitude,decimalLongitude,eventDate,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,basisOfRecord,sst_mean,salinity_mean
Costaria costata,42.3,140.95,1924-09-06,,,,PreservedSpecimen,11.633231854472223,32.717154876014405
Costaria costata,40.52,141.58,1931-05-01,,,,PreservedSpecimen,,
Costaria costata,40.52,141.58,1931-05-01,,,,PreservedSpecimen,,
Costaria costata,40.52,141.58,1931-05-01,,,,PreservedSpecimen,,
Costaria costata,39.0,141.65,1902-03-16,,,,PreservedSpecimen,,
Costaria costata,42.3,140.95,1933-06-01,,,,PreservedSpecimen,11.633231854472223,32.717154876014405
Costaria costata,42.3,140.95,1933-06-01,,,,PreservedSpecimen,11.633231854472223,32.717154876014405
Costaria costata,42.3,140.95,1933-06-01,,,,PreservedSpecimen,11.633231854472223,32.717154876014405
Eisenia bicyclis,37.08,140.98,1894-10-20,,,,PreservedSpecimen,,
Eisenia bicyclis,37.08,140.98,1933-08-16,,,,PreservedSpecimen,,
Eisenia bicyclis,36.98,140.97,1933-08-13,,,,PreservedSpecimen,16.120542730299295,33.43483966350176
Saccharina japonica var. religiosa,41.25,140.33,1932-05-06,,,,PreservedSpecimen,16.321324967425934,33.62168252018429
Saccharina japonica var. religiosa,43.17,141.22,1929-08-06,,,,PreservedSpecimen,11.828474998371469,33.027376419257315
Undaria pinnatifida f. pinnatifida,39.0,141.65,1902-02-09,,,,PreservedSpecimen,,
Undaria pinnatifida f. pinnatifida,40.37,140.0,1903-06-18,,,,PreservedSpecimen,,
Saccharina japonica var. ochotensis,43.2,140.85,1929-07-29,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Costaria costata,43.38,145.82,1960-06-10,,,,PreservedSpecimen,7.764268644476999,32.25890120749487
Costaria costata,43.33,145.57,1969-05-16,,,,PreservedSpecimen,,
Costaria costata,43.38,145.65,1970-06-06,,,,PreservedSpecimen,7.935277561528443,32.227762714893345
Costaria costata,43.2,145.52,1969-07-01,,,,PreservedSpecimen,,
Costaria costata,43.27,145.58,1969-07-02,,,,PreservedSpecimen,7.73668287202426,32.30976723920322
Costaria costata,42.93,144.62,1970-05-24,,,,PreservedSpecimen,8.095671646025922,32.40534934725526
Costaria costata,42.3,140.95,1934-07,,,,PreservedSpecimen,11.633231854472223,32.717154876014405
Saccharina japonica var. ochotensis,44.87,142.65,1958-08-15,,,,PreservedSpecimen,,
Saccharina angustata,42.3,140.95,1957-10-07,,,,PreservedSpecimen,11.633231854472223,32.717154876014405
Costaria costata,43.0,144.82,1996-07-04,,,,PreservedSpecimen,8.09249931573474,32.393234908626575
Undaria pinnatifida f. pinnatifida,38.32,141.1,1951-08-03,,,,PreservedSpecimen,14.983701431316616,32.986720650887484
Undaria pinnatifida f. pinnatifida,38.32,141.12,1978-03-27,,,,PreservedSpecimen,14.983701431316616,32.986720650887484
Undaria pinnatifida f. pinnatifida,36.95,140.93,1981-07-14,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,42.7,140.05,2000-12-15,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,42.7,140.05,2000-08-04,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,42.7,140.05,2000-04-20,,,,PreservedSpecimen,,
Costaria costata,42.7,140.05,2001-02-21,,,,PreservedSpecimen,,
Costaria costata,42.7,140.05,2001-02-21,,,,PreservedSpecimen,,
Undaria pinnatifida f. pinnatifida,42.7,140.05,2000-08-04,,,,PreservedSpecimen,,
Undaria pinnatifida f. pinnatifida,42.7,140.05,2000-04-20,,,,PreservedSpecimen,,
Undaria pinnatifida f. pinnatifida,38.32,141.1,1957-05-31,,,,PreservedSpecimen,14.983701431316616,32.986720650887484
Undaria pinnatifida f. pinnatifida,38.38,141.58,1970-07-31,,,,PreservedSpecimen,14.659569586918053,33.68408640998391
Undaria pinnatifida f. pinnatifida,38.42,141.47,1953-02-19,,,,PreservedSpecimen,14.676884579934088,33.476416710370266
Undaria pinnatifida f. pinnatifida,42.3,140.95,1963-03-09,,,,PreservedSpecimen,11.633231854472223,32.717154876014405
Costaria costata,42.3,140.95,1963-03-09,,,,PreservedSpecimen,11.633231854472223,32.717154876014405
Saccharina angustata,42.3,140.98,1963-03-09,,,,PreservedSpecimen,11.638448386042967,32.73626672939781
Undaria pinnatifida f. pinnatifida,43.93,141.62,1997-06-19,,,,PreservedSpecimen,11.686833892574652,32.94212140225492
Costaria costata,43.93,141.62,1997-06-19,,,,PreservedSpecimen,11.686833892574652,32.94212140225492
Saccharina japonica var. religiosa,43.93,141.62,1997-09-23,,,,PreservedSpecimen,11.686833892574652,32.94212140225492
Costaria costata,43.38,145.82,1988-04-14,,,,PreservedSpecimen,7.764268644476999,32.25890120749487
Costaria costata,43.38,145.82,1988-08-10,,,,PreservedSpecimen,7.764268644476999,32.25890120749487
Costaria costata,41.75,140.82,1998-05-15,,,,PreservedSpecimen,,
Costaria costata,43.22,145.58,2000-07-25,,,,PreservedSpecimen,7.6944668281744235,32.32744444972823
Saccharina japonica var. japonica,41.75,140.82,2003-04-21,,,,PreservedSpecimen,,
Saccharina japonica var. japonica,41.75,140.82,2003-07-15,,,,PreservedSpecimen,,
Saccharina japonica var. japonica,41.75,140.82,2003-06-18,,,,PreservedSpecimen,,
Saccharina japonica var. japonica,41.75,140.82,2003-05-20,,,,PreservedSpecimen,,
Undaria pinnatifida f. pinnatifida,41.75,140.82,2003-04-20,,,,PreservedSpecimen,,
Undaria pinnatifida f. pinnatifida,41.75,140.82,2003-07-15,,,,PreservedSpecimen,,
Costaria costata,43.22,145.58,2000-07-25,,,,PreservedSpecimen,7.6944668281744235,32.32744444972823
Saccharina japonica var. japonica,43.2,140.85,1999-05-11,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Saccharina coriacea,43.02,144.83,1930-08,,,,PreservedSpecimen,8.09249931573474,32.393234908626575
Undaria pinnatifida f. pinnatifida,43.2,140.88,1997-05-03,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Undaria pinnatifida f. pinnatifida,41.73,141.07,1998-04-20,,,,PreservedSpecimen,14.205919892232677,33.59636455370649
Saccharina japonica var. japonica,41.73,141.07,1998-05-15,,,,PreservedSpecimen,14.205919892232677,33.59636455370649
Saccharina angustata,42.28,142.45,1997-03-15,,,,PreservedSpecimen,10.770419215338231,32.7725857081598
Saccharina angustata,42.28,142.45,1996-11-03,,,,PreservedSpecimen,10.770419215338231,32.7725857081598
Costaria costata,42.28,142.45,1996-06-22,,,,PreservedSpecimen,10.770419215338231,32.7725857081598
Saccharina coriacea,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287
Saccharina coriacea,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287
Saccharina coriacea,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287
Costaria costata,42.3,140.97,1999-05-08,,,,PreservedSpecimen,11.638448386042967,32.73626672939781
Costaria costata,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287
Saccharina japonica var. religiosa,43.2,140.88,1997-04-27,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Saccharina coriacea,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287
Saccharina coriacea,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287
Saccharina japonica var. religiosa,43.17,141.07,1991-09-07,,,,PreservedSpecimen,12.142544250587218,33.30299546253588
Saccharina coriacea,42.98,144.87,1930-08,,,,PreservedSpecimen,8.02495580721897,32.39686682441287
Costaria costata,43.2,140.85,1992-04-12,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Saccharina japonica var. japonica,43.2,140.85,1992-04-12,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Costaria costata,38.42,141.47,1935-07,,,,PreservedSpecimen,14.676884579934088,33.476416710370266
Undaria pinnatifida f. pinnatifida,38.42,141.47,1935-07,,,,PreservedSpecimen,14.676884579934088,33.476416710370266
Costaria costata,38.95,141.68,1954-06-02,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,43.18,141.03,1957-11-27,,,,PreservedSpecimen,,
Eisenia bicyclis,38.38,141.58,1951-08-17,,,,PreservedSpecimen,14.659569586918053,33.68408640998391
Saccharina japonica var. ochotensis,43.15,141.12,1932-05-08,,,,PreservedSpecimen,11.9740564302429,33.15293062762386
Saccharina coriacea,42.93,144.87,1996-07-03,,,,PreservedSpecimen,7.960736146871691,32.40868825396079
Costaria costata,43.0244,144.8382,1999-05-16,,,0m,PreservedSpecimen,8.09249931573474,32.393234908626575
Costaria costata,43.0244,144.8382,1997-06-22,,,,PreservedSpecimen,8.09249931573474,32.393234908626575
Costaria costata,43.984,144.2977,1997-06-23,,,,PreservedSpecimen,,
Costaria costata,42.97,144.391,1997-09-20,,,,PreservedSpecimen,,
Costaria costata,43.0244,144.8382,1998-03-31,,,,PreservedSpecimen,8.09249931573474,32.393234908626575
Costaria costata,43.0244,144.8382,1998-03-31,,,0m,PreservedSpecimen,8.09249931573474,32.393234908626575
Costaria costata,42.95,144.439,1999-06-15,,,,PreservedSpecimen,,
Costaria costata,43.0013,144.854,1998-03-08,,,,PreservedSpecimen,,
Costaria costata,44.04,144.257,1998-07-12,,,,PreservedSpecimen,7.843305573638211,32.543142170667196
Costaria costata,42.97,144.391,1998-03-02,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,43.18,141.02,1890-04,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,43.18,141.02,1890-04,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,43.18,141.02,1890-04,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,43.18,141.03,1890-04,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,43.18,141.02,1890-04,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,43.18,141.02,1890-04,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439507,33.20444383383655
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439507,33.20444383383655
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439507,33.20444383383655
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439507,33.20444383383655
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439507,33.20444383383655
Saccharina japonica var. religiosa,44.55,141.73,1894-08,,,,PreservedSpecimen,11.055638199439507,33.20444383383655
Saccharina japonica var. religiosa,43.17,141.22,1933-07,,,,PreservedSpecimen,11.828474998371469,33.027376419257315
Saccharina japonica var. religiosa,41.75,141.08,1917-08-17,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.75,140.72,1936-09-14,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.75,140.72,1936-09-14,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.75,140.72,1936-09-14,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.48,140.27,1917-09-15,,,,PreservedSpecimen,14.590762406517552,33.84822003507644
Saccharina japonica var. religiosa,41.48,140.27,1917-09-15,,,,PreservedSpecimen,14.590762406517552,33.84822003507644
Saccharina japonica var. religiosa,41.48,140.27,1917-09-15,,,,PreservedSpecimen,14.590762406517552,33.84822003507644
Saccharina japonica var. religiosa,43.15,141.12,1930-07-22,,,,PreservedSpecimen,11.9740564302429,33.15293062762386
Saccharina japonica var. religiosa,43.15,141.12,1930-06-22,,,,PreservedSpecimen,11.9740564302429,33.15293062762386
Saccharina japonica var. religiosa,41.42,140.1,1933-11-01,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,43.83,141.47,1894-08,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.75,141.08,1930-05-18,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.42,140.15,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.15,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.1,1933-09-17,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.43,140.23,1933-09-17,,,,PreservedSpecimen,14.68919112189901,33.85391369211591
Saccharina japonica var. religiosa,41.42,140.1,1933-11-01,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,41.42,140.1,1933-11-01,,,,PreservedSpecimen,14.755709035367472,33.85498019570498
Saccharina japonica var. religiosa,43.2,140.85,1932-05-27,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Saccharina japonica var. religiosa,43.2,140.85,1929-09-09,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Saccharina japonica var. religiosa,43.2,140.85,1926-09-26,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Saccharina japonica var. religiosa,43.2,140.85,1932-05-29,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Saccharina japonica var. religiosa,43.75,141.32,1932-08,,,,PreservedSpecimen,12.015794942229226,33.10433937910995
Saccharina japonica var. religiosa,40.52,141.58,1933-08-12,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,40.52,141.58,1933-08-12,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429
Saccharina japonica var. religiosa,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534571,33.87169590228592
Saccharina japonica var. religiosa,40.52,141.58,1933-08-12,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534571,33.87169590228592
Saccharina japonica var. religiosa,41.42,141.47,1933-08-10,,,,PreservedSpecimen,14.111959781534571,33.87169590228592
Saccharina japonica var. religiosa,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396
Saccharina japonica var. religiosa,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396
Saccharina japonica var. religiosa,41.47,141.08,1933-08-08,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.47,141.08,1933-08-08,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.47,141.08,1933-08-08,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,40.52,141.58,1933-08-12,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,40.52,141.58,1933-08-12,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429
Saccharina japonica var. religiosa,41.5,140.9,1933-08-06,,,,PreservedSpecimen,15.895514054164638,33.679819241869396
Saccharina japonica var. religiosa,40.52,141.58,1933-08-12,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628
Saccharina japonica var. religiosa,38.82,141.6,1933-08-19,,,,PreservedSpecimen,14.439595818068032,33.71231783434628
Saccharina japonica var. religiosa,38.28,141.55,1933-08-19,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,38.28,141.55,1933-08-19,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,38.32,141.08,1933-08-22,,,,PreservedSpecimen,14.931231636997328,32.91731673546544
Saccharina japonica var. religiosa,40.52,141.58,1933-08-12,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429
Saccharina japonica var. religiosa,40.52,141.58,1933-08-12,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.47,141.08,1933-08-13,,,,PreservedSpecimen,,
Saccharina japonica var. religiosa,41.25,140.33,1933-08-04,,,,PreservedSpecimen,16.321324967425934,33.62168252018429
Saccharina japonica var. ochotensis,45.38,141.05,1894-08-23,,,,PreservedSpecimen,10.423424953061712,33.56476375193953
Saccharina japonica var. ochotensis,43.17,141.22,1928-10-17,,,,PreservedSpecimen,11.828474998371469,33.027376419257315
Saccharina japonica var. ochotensis,43.75,141.32,1932-08,,,,PreservedSpecimen,12.015794942229226,33.10433937910995
Saccharina japonica var. ochotensis,43.2,140.85,1932-08,,,,PreservedSpecimen,12.378572558240297,33.64754763772097
Saccharina japonica var. ochotensis,44.17,145.3,1931-08-31,,,,PreservedSpecimen,7.4921602909859795,32.443716539873144
Saccharina japonica var. ochotensis,44.17,145.3,1931-08-31,,,,PreservedSpecimen,7.4921602909859795,32.443716539873144
Saccharina japonica var. ochotensis,44.02,144.27,1933-08-26,,,,PreservedSpecimen,7.843305573638211,32.543142170667196
Saccharina japonica var. ochotensis,45.38,141.05,1891,,,,PreservedSpecimen,10.423424953061712,33.56476375193953
Saccharina japonica var. ochotensis,44.38,141.7,1932-09,,,,PreservedSpecimen,11.231213912141293,33.20415878924495
Saccharina japonica var. ochotensis,45.43,141.03,1891-07-06,,,,PreservedSpecimen,,
Saccharina japonica var. ochotensis,45.17,141.13,1896-09-04,,,,PreservedSpecimen,10.667845699350964,33.50461429924039
Saccharina japonica var. ochotensis,44.87,142.65,1892-10,,,,PreservedSpecimen,,
Saccharina japonica var. ochotensis,44.87,142.65,1892-10,,,,PreservedSpecimen,,
Saccharina japonica var. ochotensis,44.87,142.65,1892-10,,,,PreservedSpecimen,,
Saccharina japonica var. ochotensis,45.17,141.13,1896-09-04,,,,PreservedSpecimen,10.667845699350964,33.50461429924039
Saccharina japonica var. ochotensis,45.17,141.12,1891-06-29,,,,HumanObservation,10.667845699350964,33.50461429924039
Saccharina japonica var. ochotensis,43.58,141.35,1891-06-16,,,,PreservedSpecimen,12.013741431380911,33.06764086043058
Saccharina japonica var. ochotensis,44.43,141.42,1891-05-31,,,,PreservedSpecimen,11.43701030153681,33.503996097729974
Saccharina japonica var. ochotensis,44.38,141.7,1894-08,,,,PreservedSpecimen,11.231213912141293,33.20415878924495
Saccharina japonica var. ochotensis,43.93,141.62,1891-06-03,,,,PreservedSpecimen,11.686833892574652,32.94212140225492
Saccharina japonica var. ochotensis,44.38,141.7,1932-09,,,,PreservedSpecimen,11.231213912141293,33.20415878924495
Saccharina japonica var. ochotensis,44.38,141.7,1932-09,,,,PreservedSpecimen,11.231213912141293,33.20415878924495
